NUMERO,ORDEM,ORCAMENTO,VENDA,DATA,TIPO,SERVICO,PRODUTO,UNIDADE,CODFOR,FORNECEDOR,CODPRO,DESCRICAO,CUSTO,VALOR,QUANTIA,DESCONTO,DESCONTOP,TOTAL,CODUSU,USUARIO,STATUS,CONTROLE,REFERENCIA,DATA_ENTRE,HORA_ENTRE,FALTAS,OBS,BARRA,TABELA1,TABELA2,TABELA3,TABELA,CODTEC,TECNICO,PEDIDO,DATASAI,HORASAI,NF,BC_ST,VAL_ST,TELEFONE
3578,,False,,2024-12-03,PRODUTO,,,un,3,MAESTRI AUTO PEÇAS,220,HIGIENIZADOR AR CONDICIONADO,18.5,18.5,1.0,0.0,0.0,18.5,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-17,16:36,,,,
3578,,False,,2024-12-03,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,122,FILTRO AR CONDICIONADO,27.39,17.0,1.0,0.0,0.0,17.0,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-17,16:36,,,,
3579,,False,,2024-12-03,PRODUTO,,,UNI,3,MAESTRI AUTO PEÇAS,44,FILTRO AR,73.77,40.0,1.0,0.0,0.0,40.0,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-17,16:37,,,,
3580,,False,,2024-12-17,PRODUTO,,,PC,2,COREMMA LTDA,18,COXIM MOTOR,229.74,97.81,1.0,0.0,0.0,97.81,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-17,16:38,,,,
3581,,False,,2024-12-18,PRODUTO,,,UNI,8,SIGA BEM DIST DE LUBRIFICANTES LTDA,206,PNEU 185/65/15 IMPORT,260.2,286.95,4.0,0.0,0.0,1147.8,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,14:46,,,,
3582,,False,,2024-12-17,PRODUTO,,,UNI,2,COREMMA LTDA,133,SOLDA,5.0,129.4,1.0,0.0,0.0,129.4,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:49,,,,
3583,,False,,2024-12-13,PRODUTO,,,un,2,COREMMA LTDA,698,PASTA GEL,30.8,30.8,1.0,0.0,0.0,30.8,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:49,,,,
3584,,False,,2024-12-13,PRODUTO,,,PR,2,COREMMA LTDA,217,LUVA,5.2,4.5,24.0,0.0,0.0,108.0,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:50,,,,
3585,,False,,2024-12-10,PRODUTO,,,un,2,COREMMA LTDA,879,VASELINA,23.5,23.5,1.0,0.0,0.0,23.5,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:51,,,,
3586,,False,,2024-12-10,PRODUTO,,,un,2,COREMMA LTDA,595,FERRAMENTAS ADAPT TESTE SISTEMA ARREF,411.8,83.4,2.0,0.0,0.0,166.8,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:51,,,,
3587,,False,,2024-12-06,PRODUTO,,,UNI,2,COREMMA LTDA,510,ATUADOR LENTA,66.97,254.66,1.0,0.0,0.0,254.66,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,16:58,,,,
3588,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,312,MOLA APOIO TRIZETA,10.66,15.79,1.0,0.0,0.0,15.79,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:08,,,,
3589,,False,,2024-12-19,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,305,BIELETA TRASEIRA,50.31,55.54,2.0,0.0,0.0,111.08,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:09,,,,
3589,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,141,BATENTE AMORTECEDOR TRAS,31.43,73.7,2.0,0.0,0.0,147.4,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:09,,,,
3589,,False,,2024-12-19,PRODUTO,,,un,1,ZENO AUTO PEÇAS,220,HIGIENIZADOR AR CONDICIONADO,18.5,18.17,2.0,0.0,0.0,36.34,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:09,,,,
3590,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,166,AMORTECEDOR TRASEIRO,162.52,228.65,2.0,0.0,0.0,457.3,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:16,,,,
3590,,False,,2024-12-19,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,379,KIT BATENTE COIFA TRASEIRO,18.34,48.76,2.0,0.0,0.0,97.52,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:16,,,,
3592,,False,,2024-12-19,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,153.92,192.44,2.0,0.0,0.0,384.88,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,70.99,127.94,1.0,0.0,0.0,127.94,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,167,AMORTECEDOR DIANTEIRO DIREITO,391.38,353.68,1.0,0.0,0.0,353.68,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,168,AMORTECEDOR DIANTEIRO ESQUERDO,391.38,353.68,1.0,0.0,0.0,353.68,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,131.32,407.1,1.0,0.0,0.0,407.1,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,27.33,18.02,2.0,0.0,0.0,36.04,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,33.55,33.55,2.0,0.0,0.0,67.1,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,86.22,168.85,1.0,0.0,0.0,168.85,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3592,,False,,2024-12-19,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,19.38,32.9,2.0,0.0,0.0,65.8,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:20,,,,
3593,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,309,TENSOR ALTERNADOR,319.13,321.98,1.0,0.0,0.0,321.98,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:21,,,,
3594,,False,,2024-12-19,PRODUTO,,,un,1,ZENO AUTO PEÇAS,402,CONECTOR 90 GRAUS,35.0,30.03,1.0,0.0,0.0,30.03,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:22,,,,
3595,,False,,2024-12-19,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,159,TERMINAL CABO ENGATE,15.0,44.68,1.0,0.0,0.0,44.68,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:22,,,,
3596,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,17.0,26.92,1.0,0.0,0.0,26.92,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:23,,,,
3596,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,40.0,64.53,1.0,0.0,0.0,64.53,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:23,,,,
3596,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,189,CORREIA ELASTICA,82.25,51.92,1.0,0.0,0.0,51.92,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:23,,,,
3596,,False,,2024-12-18,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,58,CORREIA MICRO V,37.64,70.16,1.0,0.0,0.0,70.16,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:23,,,,
3597,,False,,2024-12-18,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,127.94,29.37,0.0,0.0,0.0,0.0,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:24,,,,
3598,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,102,SELO BLOCO MOTOR,4.67,5.18,1.0,0.0,0.0,5.18,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:25,,,,
3599,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,371,VALVULA TERMOSTATIVA,113.26,93.48,1.0,0.0,0.0,93.48,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:25,,,,
3600,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,396,RETENTOR BOMBA OLEO,29.87,26.47,1.0,0.0,0.0,26.47,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:26,,,,
3601,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,172,AMORTECEDOR DIANTEIRO,261.67,156.28,2.0,0.0,0.0,312.56,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:26,,,,
3602,,False,,2024-12-18,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,74,TAMPA RADIADOR,30.66,34.87,1.0,0.0,0.0,34.87,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:27,,,,
3603,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,113,VELA IGNICAO,43.73,20.9,4.0,0.0,0.0,83.6,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,407.1,117.52,1.0,0.0,0.0,117.52,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,96,RETENTOR COMANDO VALVULA,18.28,28.66,1.0,0.0,0.0,28.66,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,192.44,39.27,2.0,0.0,0.0,78.54,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,JG,1,ZENO AUTO PEÇAS,114,CABO VELA,185.03,107.52,1.0,0.0,0.0,107.52,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,168.85,107.3,1.0,0.0,0.0,107.3,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,32.9,18.05,2.0,0.0,0.0,36.1,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3603,,False,,2024-12-18,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,314,RADIADOR,397.9,298.24,1.0,0.0,0.0,298.24,,,,E,,,,,,,True,False,False,1,0,,True,2024-12-19,17:30,,,,
3604,,False,,2024-12-18,PRODUTO,,,UNI,6,DABESUL DISTRIBUIDOR DE PEÇAS,249,PALHETA DIANTEIRA,36.66,22.29,7.0,0.0,0.0,156.03,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,13:18,,,,
3605,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,102,SELO BLOCO MOTOR,5.18,12.81,2.0,0.0,0.0,25.62,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:33,,,,
3605,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,449,CANO BOMBA AGUA,8.44,10.34,1.0,0.0,0.0,10.34,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:33,,,,
3605,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,276,MANGUEIRA BOMBA AGUA,17.26,16.45,1.0,0.0,0.0,16.45,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:33,,,,
3606,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,26.92,15.77,1.0,0.0,0.0,15.77,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:34,,,,
3606,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,64.53,53.31,1.0,0.0,0.0,53.31,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:34,,,,
3606,,False,,2024-12-19,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,13.81,18.17,1.0,0.0,0.0,18.17,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:34,,,,
3608,,False,,2024-12-06,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,48,CABO EMBREAGEM,14.81,65.26,1.0,0.0,0.0,65.26,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:38,,,,
3609,,False,,2024-12-06,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,241,COXIM CAMBIO TRASEIRO,193.24,127.88,1.0,0.0,0.0,127.88,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:39,,,,
3610,,False,,2024-12-06,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,113,VELA IGNICAO,20.9,110.48,4.0,0.0,0.0,441.92,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:39,,,,
3611,,False,,2024-12-06,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,155,FERRADURA BARRA TENSORA DIREITA,67.64,118.01,1.0,0.0,0.0,118.01,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:43,,,,
3611,,False,,2024-12-06,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,156,FERRADURA BARRA TENSORA ESQ,67.64,116.59,1.0,0.0,0.0,116.59,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:43,,,,
3611,,False,,2024-12-06,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,18.02,12.13,4.0,0.0,0.0,48.52,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:43,,,,
3612,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,238,RESERVATORIO RADIADOR,128.93,128.88,1.0,0.0,0.0,128.88,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:44,,,,
3613,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,783,REGULADOR PRESSAO,122.14,160.71,1.0,0.0,0.0,160.71,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:46,,,,
3613,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,428,MANGUEIRA INJECAO 7MM,21.22,30.15,1.0,0.0,0.0,30.15,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:46,,,,
3614,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,17,FILTRO LUB,23.98,12.83,12.0,0.0,0.0,153.96,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:48,,,,
3615,,False,,2024-12-05,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,76,SENSOR ABS,97.28,97.28,1.0,0.0,0.0,97.28,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:48,,,,
3616,,False,,2024-12-05,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,236,DISCO FREIO DIANTEIRO VENTILADO,232.0,163.41,2.0,0.0,0.0,326.82,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,JG,1,ZENO AUTO PEÇAS,339,PASTILHA FREIO DIANTEIRO,99.04,98.39,1.0,0.0,0.0,98.39,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,167,AMORTECEDOR DIANTEIRO DIREITO,353.68,376.75,1.0,0.0,0.0,376.75,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,168,AMORTECEDOR DIANTEIRO ESQUERDO,353.68,376.75,1.0,0.0,0.0,376.75,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,180,PIVO SUSPENSAO INFERIOR,121.3,101.0,2.0,0.0,0.0,202.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,15.77,37.26,1.0,0.0,0.0,37.26,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,39.27,110.37,2.0,0.0,0.0,220.74,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,157,KIT BATENTE COIFA DIANTEIRO,18.05,52.86,2.0,0.0,0.0,105.72,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,418,BANDEJA DIANTEIRA DIREITO,251.06,221.85,1.0,0.0,0.0,221.85,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,377,BANDEJA DIANTEIRA ESQUERDA,236.57,225.26,1.0,0.0,0.0,225.26,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3616,,False,,2024-12-05,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.17,18.17,1.0,0.0,0.0,18.17,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:52,,,,
3617,,False,,2024-12-04,PRODUTO,,,JG,1,ZENO AUTO PEÇAS,117,LONA FREIO,26.5,42.67,1.0,0.0,0.0,42.67,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,203,TAMBOR FREIO TRASEIRO,151.0,197.28,2.0,0.0,0.0,394.56,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,37.26,19.8,1.0,0.0,0.0,19.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,53.31,18.03,1.0,0.0,0.0,18.03,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,un,1,ZENO AUTO PEÇAS,187,REBITE ALUMINIO,4.0,0.08,50.0,0.0,0.0,4.0,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,385,CILINDRO RODA DIANTEIRO,60.98,55.68,2.0,0.0,0.0,111.36,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3617,,False,,2024-12-04,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.17,18.17,1.0,0.0,0.0,18.17,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:56,,,,
3618,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,18.03,35.1,1.0,0.0,0.0,35.1,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3618,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,19.8,22.09,1.0,0.0,0.0,22.09,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3618,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,30,PIVO SUSPENSAO DIREITO,62.99,61.13,1.0,0.0,0.0,61.13,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3618,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,12.13,37.4,2.0,0.0,0.0,74.8,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3618,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,33.55,33.54,2.0,0.0,0.0,67.08,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3618,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.17,18.17,1.0,0.0,0.0,18.17,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:57,,,,
3619,,False,,2024-12-02,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,47,ROLAMENTO RODA DIANTEIRA,89.89,89.91,2.0,0.0,0.0,179.82,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:59,,,,
3619,,False,,2024-12-02,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,257,CUBO RODA DIANTEIRO,114.48,73.36,2.0,0.0,0.0,146.72,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:59,,,,
3620,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,31,BUCHA BANDEJA DIANTEIRA,38.04,78.55,2.0,0.0,0.0,157.1,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,18:59,,,,
3621,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,235,SAPATA FREIO,90.98,191.49,1.0,0.0,0.0,191.49,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:00,,,,
3621,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,58.44,142.51,2.0,0.0,0.0,285.02,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:00,,,,
3621,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,872,BOCAL TANQUE COMBUSTIVEL,352.87,352.87,1.0,0.0,0.0,352.87,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:00,,,,
3622,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,606,PRETINHO PNEU,13.66,15.83,1.0,0.0,0.0,15.83,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:00,,,,
3623,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,247,DESENGRIPANTE,8.95,8.14,12.0,0.0,0.0,97.68,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:01,,,,
3624,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,44,FILTRO AR,35.1,27.66,1.0,0.0,0.0,27.66,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:02,,,,
3624,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,22.09,18.76,1.0,0.0,0.0,18.76,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:02,,,,
3625,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.17,18.17,1.0,0.0,0.0,18.17,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:05,,,,
3626,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,189,CORREIA ELASTICA,51.92,106.22,1.0,0.0,0.0,106.22,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,417,VARETA NIVEL OLEO,35.37,39.27,1.0,0.0,0.0,39.27,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,29.37,55.33,1.0,0.0,0.0,55.33,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,96,RETENTOR COMANDO VALVULA,28.66,31.72,1.0,0.0,0.0,31.72,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,117.52,167.57,1.0,0.0,0.0,167.57,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,9,BOMBA AGUA,107.3,107.39,1.0,0.0,0.0,107.39,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,238,RESERVATORIO RADIADOR,128.88,127.2,1.0,0.0,0.0,127.2,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,468,INTERRUPTOR PRESSAO OLEO,35.54,46.76,1.0,0.0,0.0,46.76,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3626,,False,,2024-12-03,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,58,CORREIA MICRO V,70.16,41.38,1.0,0.0,0.0,41.38,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-06,19:08,,,,
3627,,False,,2024-12-20,PRODUTO,,,UNI,1,ZENO AUTO PEÇAS,17,FILTRO LUB,12.83,10.12,6.0,0.0,0.0,60.72,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-07,17:12,,,,
3627,,False,,2024-12-20,PRODUTO,,,UN,1,ZENO AUTO PEÇAS,246,FLUIDO RADIADOR,22.76,20.46,12.0,0.0,0.0,245.52,,,,E,,,,,,,True,False,False,1,0,,True,2025-01-07,17:12,,,,
