REGISTRO,DATA,CODCXA,CAIXA,ORDEM,PEDIDO,DATAOS,TOTAL,TITULO,PARCELA,PARCELAS,CHEQUE,VALOR,HISTORICO,CODCTA,NOMECTA,FORNECE,CODFOR,SALDO,CODNIV,DESNIV,CTO,OBS,DATAV,DATAP,VALORP,SITUACAO,JUROS,MULTA,RECIBO,FORMA,PRAZO,PV,HISTORICO2,HISTORICO3,PTITULO,PCHEQUE,PERJUROS,PERMULTA,PERDESC,DESCONTO,DIAS,DP,DF,SELECIONA
2230,2024-12-10,1,CAIXA GERAL,,,2024-12-10,5831.52,CO003564,4,4,0,1457.88,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,5627.66,4,CUSTO FINANCEIRO,6681,,2025-03-04,2025-03-04,1457.88,P,0.0,0.0,,BOLETO,14,2024-12-24,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2234,2024-12-12,1,CAIXA GERAL,,,2024-12-12,1208.1,CO003565,1,3,0,402.7,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,17576.4,4,CUSTO FINANCEIRO,6288,,2025-01-09,2025-01-09,402.7,P,0.0,0.0,,BOLETO,28,2025-01-09,,,True,,0.0,0.0,0.0,0.0,,True,False,
2235,2024-12-12,1,CAIXA GERAL,,,2024-12-12,1208.1,CO003565,2,3,0,402.7,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,6489,,2025-02-06,2025-02-06,402.7,P,0.0,0.0,,BOLETO,28,2025-01-09,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2236,2024-12-12,1,CAIXA GERAL,,,2024-12-12,1208.1,CO003565,3,3,0,402.7,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,11262.03,4,CUSTO FINANCEIRO,6711,,2025-03-06,2025-03-06,402.7,P,0.0,0.0,,BOLETO,28,2025-01-09,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2237,2024-12-19,1,CAIXA GERAL,,,,1100.91,12/2024,1,,0,1100.91,,21,DESPESAS DIVERSAS (PARTICULAR),UNIMED EMPRESARIAL,82,13611.68,2,CUSTO GERAL,6314,,2025-01-10,2025-01-10,1100.91,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2241,2024-12-19,1,CAIXA GERAL,,,2024-12-19,819.44,10/24,1,2,0,409.72,,65,PEÇAS,BELLI & BELLI,5,409.72,5,COMPRAS,6189,,2024-12-15,2024-12-19,409.72,P,0.0,0.0,,BOLETO,15,2024-11-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,
2242,2024-12-19,1,CAIXA GERAL,,,2024-12-19,819.44,10/24,2,2,0,409.72,,65,PEÇAS,BELLI & BELLI,5,0.0,5,COMPRAS,6492,,2025-01-15,2025-02-07,409.72,P,0.0,0.0,,BOLETO,15,2024-11-15,,,True,False,0.0,0.0,0.0,0.0,23,False,True,
2246,2024-12-18,1,CAIXA GERAL,,,2024-12-18,1147.8,CO003581,1,3,0,382.6,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,10190.78,4,CUSTO FINANCEIRO,6400,,2025-01-15,2025-01-28,382.6,P,0.0,0.0,,BOLETO,28,2024-01-15,,,True,False,0.0,0.0,0.0,0.0,13,True,False,False
2247,2024-12-18,1,CAIXA GERAL,,,2024-12-18,1147.8,CO003581,2,3,0,382.6,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,0.0,4,CUSTO FINANCEIRO,6530,,2025-02-12,2025-02-12,382.6,P,0.0,0.0,,BOLETO,28,2024-01-15,,,True,False,0.0,0.0,0.0,0.0,336,True,False,False
2248,2024-12-18,1,CAIXA GERAL,,,2024-12-18,1147.8,CO003581,3,3,0,382.6,SIGA BEM DIST DE LUBRIFICANTES LTDA,2,MANUTENCAO FERRAMENTA,SIGA BEM DIST DE LUBRIFICANTES LTDA,8,1877.16,4,CUSTO FINANCEIRO,6760,,2025-03-12,2025-03-12,382.6,P,0.0,0.0,,BOLETO,28,2024-01-15,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2249,2024-12-19,1,CAIXA GERAL,,,,302.86,645/01,1,,0,302.86,,65,PEÇAS,COREMMA LTDA,2,34176.13,5,COMPRAS,6255,,2025-01-02,2025-01-06,302.86,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,4,True,False,False
2250,2024-12-19,1,CAIXA GERAL,,,,304.0,645/02,1,,0,304.0,,65,PEÇAS,COREMMA LTDA,2,7237.77,5,COMPRAS,6440,,2025-01-30,2025-01-30,304.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
2251,2024-12-19,1,CAIXA GERAL,,,,1000.0,11-24,1,,0,1000.0,,3,HONORARIOS,GERENCIA CONTABILIDADE,29,9086.2,2,CUSTO GERAL,6204,,2024-12-20,2024-12-20,1000.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
2252,2024-12-19,1,CAIXA GERAL,,,,2788.89,SIMP11-24,1,,0,2788.89,,10,SIMPLES NACIONAL,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6205,,2024-12-20,2024-12-20,2788.89,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
2253,2024-12-19,1,CAIXA GERAL,,,,622.42,DARF13,1,,0,622.42,,25,IMPOSTOS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6193,,2024-12-20,2024-12-19,622.42,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2254,2024-12-19,1,CAIXA GERAL,,,,682.97,DARF11-24,1,,0,682.97,,25,IMPOSTOS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6194,,2024-12-20,2024-12-19,682.97,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2255,2024-12-19,1,CAIXA GERAL,,,,956.93,FGTS11-24,1,,0,956.93,,25,IMPOSTOS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6195,,2024-12-20,2024-12-19,956.93,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2256,2024-12-19,1,CAIXA GERAL,,,,167.58,13,1,,0,167.58,,66,SINDICATO,SINDICATO DOS METALURGICOS,34,6591.27,2,CUSTO GERAL,6196,,2024-12-20,2024-12-19,167.58,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2258,2025-01-06,1,CAIXA GERAL,,,2025-01-06,2880.0,CONSORCIO,1,12,0,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,9819.02,4,CUSTO FINANCEIRO,8819,,2026-01-10,2026-01-12,240.0,P,0.0,0.0,,CH VC PF,10,2025-12-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2259,2025-01-06,1,CAIXA GERAL,,,2025-01-06,2880.0,CONSORCIO,2,12,0,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,9203.22,4,CUSTO FINANCEIRO,8979,,2026-02-10,2026-02-10,240.0,P,0.0,0.0,,CH VC PF,10,2025-12-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2260,2025-01-06,1,CAIXA GERAL,,,2025-01-06,2880.0,CONSORCIO,3,12,0,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,16378.86,4,CUSTO FINANCEIRO,9181,,2026-03-10,2026-03-10,240.0,P,0.0,0.0,,CH VC PF,10,2025-12-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2261,2025-01-06,1,CAIXA GERAL,,,2025-01-06,2880.0,CONSORCIO,4,12,0,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,22915.4,4,CUSTO FINANCEIRO,9384,,2026-04-10,2026-04-10,240.0,P,0.0,0.0,,CH VC PF,10,2025-12-10,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2262,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,5,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,58573.48,4,CUSTO FINANCEIRO,,,2026-05-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2263,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,6,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,167216.43,4,CUSTO FINANCEIRO,,,2026-06-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2264,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,7,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,284907.86,4,CUSTO FINANCEIRO,,,2026-07-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2265,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,8,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,301544.81,4,CUSTO FINANCEIRO,,,2026-08-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2266,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,9,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,318181.76,4,CUSTO FINANCEIRO,,,2026-09-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2267,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,10,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,334159.71,4,CUSTO FINANCEIRO,,,2026-10-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2268,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,11,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,350137.66,4,CUSTO FINANCEIRO,,,2026-11-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2269,2025-01-06,0,,,,2025-01-06,2880.0,CONSORCIO,12,12,,240.0,,81,CONSORCIOS,VIA CREDI PESSOAL,60,366115.61,4,CUSTO FINANCEIRO,,,2026-12-10,,,A,,,,CH VC PF,10,2025-12-10,,,True,False,,,,,,False,True,
2270,2025-01-06,1,CAIXA GERAL,,,,478.0,177-03,1,,0,478.0,,65,PEÇAS,COREMMA LTDA,2,11119.48,5,COMPRAS,6259,,2025-01-06,2025-01-06,478.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,False
2273,2025-01-09,1,CAIXA GERAL,,,,665.85,ass12-24,1,,0,665.85,,66,SINDICATO,SINDICATO DOS METALURGICOS,34,17839.55,2,CUSTO GERAL,6284,,2025-01-08,2025-01-09,665.85,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,1,True,False,
2274,2025-01-09,1,CAIXA GERAL,,,,167.58,mens12-24,1,,0,167.58,,66,SINDICATO,SINDICATO DOS METALURGICOS,34,17341.28,2,CUSTO GERAL,6285,,2025-01-08,2025-01-09,167.58,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,1,True,False,
2275,2025-01-09,1,CAIXA GERAL,,,,540.0,HONO12-24,1,,0,540.0,,3,HONORARIOS,GERENCIA CONTABILIDADE,29,13993.16,2,CUSTO GERAL,6410,,2025-01-20,2025-01-28,540.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,8,True,False,False
2276,2025-01-09,1,CAIXA GERAL,,,,737.06,DARF12-24,1,,0,737.06,,61,DARF,RECEITA FEDERAL,35,0.0,5,COMPRAS,6411,,2025-01-20,2025-01-28,737.06,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,8,True,False,False
2277,2025-01-09,1,CAIXA GERAL,,,,304.85,FGTS13-24,1,,0,304.85,,27,FGTS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6412,,2025-01-20,2025-01-28,304.85,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,8,True,False,False
2278,2025-01-09,1,CAIXA GERAL,,,,694.39,FGTS12-24,1,,0,694.39,,27,FGTS,RECEITA FEDERAL,35,0.0,4,CUSTO FINANCEIRO,6413,,2025-01-20,2025-01-28,694.39,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,8,True,False,False
2281,2025-01-13,1,CAIXA GERAL,,,,3465.0,saldo,1,,0,3465.0,,79,USO E CONSUMO,NEI PINTOR,92,0.0,2,CUSTO GERAL,6572,,2025-02-10,2025-02-17,3465.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,7,True,False,False
2282,2025-01-13,1,CAIXA GERAL,,,,366.01,884-01,1,,0,366.01,,65,PEÇAS,COREMMA LTDA,2,0.0,5,COMPRAS,6323,,2025-01-13,2025-01-13,366.01,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,,True,False,
2283,2025-01-13,1,CAIXA GERAL,,,,80.0,12-24,1,,0,80.0,,20,DESPESAS FIXA EMPRESA,SERASA,20,10270.78,2,CUSTO GERAL,6401,,2025-01-15,2025-01-28,80.0,P,0.0,0.0,,BOLETO,,,,,True,False,0.0,0.0,0.0,0.0,13,True,False,False
2284,2025-01-13,1,CAIXA GERAL,,,,326.0,DAB12/24,1,,0,326.0,,65,PEÇAS,DABESUL DISTRIBUIDOR DE PEÇAS,6,6226.0,5,COMPRAS,6769,,2025-02-15,2025-03-14,326.0,P,0.0,0.0,,CH VC PJ,,,,,True,False,0.0,0.0,0.0,0.0,27,True,False,
2291,2025-01-07,1,CAIXA GERAL,,,2025-01-07,2334.0,CO003715,1,3,0,778.0,DISTRIBUIDORA CONDOR FORTA LTDA,2,MANUTENCAO FERRAMENTA,DISTRIBUIDORA CONDOR FORTA LTDA,63,0.0,4,CUSTO FINANCEIRO,6490,,2025-02-06,2025-02-06,778.0,P,0.0,0.0,,BOLETO,30,2025-02-06,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2292,2025-01-07,1,CAIXA GERAL,,,2025-01-07,2334.0,CO003715,2,3,0,778.0,DISTRIBUIDORA CONDOR FORTA LTDA,2,MANUTENCAO FERRAMENTA,DISTRIBUIDORA CONDOR FORTA LTDA,63,3604.0,4,CUSTO FINANCEIRO,6737,,2025-03-10,2025-03-10,778.0,P,0.0,0.0,,BOLETO,30,2025-02-06,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2293,2025-01-07,1,CAIXA GERAL,,,2025-01-07,2334.0,CO003715,3,3,0,778.0,DISTRIBUIDORA CONDOR FORTA LTDA,2,MANUTENCAO FERRAMENTA,DISTRIBUIDORA CONDOR FORTA LTDA,63,0.0,4,CUSTO FINANCEIRO,6943,,2025-04-07,2025-04-07,778.0,P,0.0,0.0,,BOLETO,30,2025-02-06,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2297,2025-01-09,1,CAIXA GERAL,,,2025-01-09,1969.92,CO003716,1,4,0,492.48,COMERCIAL LUCAR,2,MANUTENCAO FERRAMENTA,COMERCIAL LUCAR,40,19076.96,4,CUSTO FINANCEIRO,6417,,2025-01-23,2025-01-28,492.48,P,0.0,0.0,,BOLETO,14,2025-01-23,,,True,,0.0,0.0,0.0,0.0,5,True,False,False
2298,2025-01-09,1,CAIXA GERAL,,,2025-01-09,1969.92,CO003716,2,4,0,492.48,COMERCIAL LUCAR,2,MANUTENCAO FERRAMENTA,COMERCIAL LUCAR,40,0.0,4,CUSTO FINANCEIRO,6491,,2025-02-06,2025-02-06,492.48,P,0.0,0.0,,BOLETO,14,2025-01-23,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2299,2025-01-09,1,CAIXA GERAL,,,2025-01-09,1969.92,CO003716,3,4,0,492.48,COMERCIAL LUCAR,2,MANUTENCAO FERRAMENTA,COMERCIAL LUCAR,40,0.0,4,CUSTO FINANCEIRO,6604,,2025-02-20,2025-02-20,492.48,P,0.0,0.0,,BOLETO,14,2025-01-23,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2300,2025-01-09,1,CAIXA GERAL,,,2025-01-09,1969.92,CO003716,4,4,0,492.48,COMERCIAL LUCAR,2,MANUTENCAO FERRAMENTA,COMERCIAL LUCAR,40,17654.51,4,CUSTO FINANCEIRO,6706,,2025-03-06,2025-03-06,492.48,P,0.0,0.0,,BOLETO,14,2025-01-23,,,True,,0.0,0.0,0.0,0.0,,True,False,
2304,2025-01-09,1,CAIXA GERAL,,,2025-01-09,565.8,CO003717,1,2,0,282.9,FREDY PNEUS,2,MANUTENCAO FERRAMENTA,FREDY PNEUS,48,0.0,4,CUSTO FINANCEIRO,6516,,2025-02-08,2025-02-11,282.9,P,0.0,0.0,,BOLETO,30,2025-02-08,,,True,,0.0,0.0,0.0,0.0,3,True,False,False
2305,2025-01-09,1,CAIXA GERAL,,,2025-01-09,565.8,CO003717,2,2,0,282.9,FREDY PNEUS,2,MANUTENCAO FERRAMENTA,FREDY PNEUS,48,3886.9,4,CUSTO FINANCEIRO,6738,,2025-03-10,2025-03-10,282.9,P,0.0,0.0,,BOLETO,30,2025-02-08,,,True,,0.0,0.0,0.0,0.0,,True,False,False
2307,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,1,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,10345.78,2,CUSTO GERAL,6402,,2025-01-15,2025-01-28,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,13,False,True,False
2308,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,2,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,0.0,2,CUSTO GERAL,6615,,2025-02-15,2025-02-20,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,5,False,True,
2309,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,3,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,16031.06,2,CUSTO GERAL,6794,,2025-03-15,2025-03-18,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
2310,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,4,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,0.0,2,CUSTO GERAL,6994,,2025-04-15,2025-04-15,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2311,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,5,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,0.0,2,CUSTO GERAL,7181,,2025-05-15,2025-05-15,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2312,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,6,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,14988.66,2,CUSTO GERAL,7386,,2025-06-15,2025-06-16,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2313,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,7,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,10263.94,2,CUSTO GERAL,7573,,2025-07-15,2025-07-15,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2314,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,8,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,0.0,2,CUSTO GERAL,7806,,2025-08-15,2025-08-18,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
2315,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,9,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,75.0,2,CUSTO GERAL,8343,,2025-09-15,2025-11-04,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,50,False,True,False
2316,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,10,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,6326.08,2,CUSTO GERAL,8268,,2025-10-15,2025-10-22,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,7,False,True,False
2317,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,11,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,75.0,2,CUSTO GERAL,8591,,2025-11-15,2025-12-05,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,20,False,True,False
2318,2025-01-13,1,CAIXA GERAL,,,2025-01-13,900.0,SEG FUNC,12,12,0,75.0,,80,ALVARÁ,VIA CREDI EMPRESARIAL,14,3868.29,2,CUSTO GERAL,8784,,2025-12-15,2026-01-07,75.0,P,0.0,0.0,,CH VC PJ,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,23,False,True,False
2320,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,1,12,0,220.0,,46,INTERNET,UNIFIQUE,19,10565.78,4,CUSTO FINANCEIRO,6403,,2025-01-15,2025-01-28,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,13,False,True,False
2321,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,2,12,0,220.0,,46,INTERNET,UNIFIQUE,19,0.0,4,CUSTO FINANCEIRO,6637,,2025-02-15,2025-02-25,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,10,False,True,False
2322,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,3,12,0,220.0,,46,INTERNET,UNIFIQUE,19,220.0,4,CUSTO FINANCEIRO,6802,,2025-03-15,2025-03-18,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
2323,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,4,12,0,220.0,,46,INTERNET,UNIFIQUE,19,0.0,4,CUSTO FINANCEIRO,7027,,2025-04-15,2025-04-22,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,7,False,True,False
2324,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,5,12,0,220.0,,46,INTERNET,UNIFIQUE,19,0.0,4,CUSTO FINANCEIRO,7202,,2025-05-15,2025-05-19,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,4,False,True,False
2325,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,6,12,0,220.0,,46,INTERNET,UNIFIQUE,19,15208.66,4,CUSTO FINANCEIRO,7387,,2025-06-15,2025-06-16,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2326,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,7,12,0,220.0,,46,INTERNET,UNIFIQUE,19,10483.94,4,CUSTO FINANCEIRO,7574,,2025-07-15,2025-07-15,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2327,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,8,12,0,220.0,,46,INTERNET,UNIFIQUE,19,0.0,4,CUSTO FINANCEIRO,7807,,2025-08-15,2025-08-18,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
2328,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,9,12,0,220.0,,46,INTERNET,UNIFIQUE,19,17958.36,4,CUSTO FINANCEIRO,7996,,2025-09-15,2025-09-15,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,
2329,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,10,12,0,220.0,,46,INTERNET,UNIFIQUE,19,14216.08,4,CUSTO FINANCEIRO,8220,,2025-10-15,2025-10-15,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2330,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,11,12,0,220.0,,46,INTERNET,UNIFIQUE,19,5975.0,4,CUSTO FINANCEIRO,8428,,2025-11-15,2025-11-18,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,3,False,True,False
2331,2025-01-13,1,CAIXA GERAL,,,2025-01-13,2640.0,8660-6,12,12,0,220.0,,46,INTERNET,UNIFIQUE,19,6588.29,4,CUSTO FINANCEIRO,8674,,2025-12-15,2025-12-15,220.0,P,0.0,0.0,,BOLETO,15,2024-12-15,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2333,2025-01-13,1,CAIXA GERAL,,,2025-01-13,7320.0,CONSOR,1,12,0,610.0,,81,CONSORCIOS,VIA CREDI EMPRESARIAL,14,0.0,4,CUSTO FINANCEIRO,6321,,2025-01-12,2025-01-13,610.0,P,0.0,0.0,,CH VC PJ,12,2024-12-12,,,True,False,0.0,0.0,0.0,0.0,,False,True,
2334,2025-01-13,1,CAIXA GERAL,,,2025-01-13,7320.0,CONSOR,2,12,0,610.0,,81,CONSORCIOS,VIA CREDI EMPRESARIAL,14,0.0,4,CUSTO FINANCEIRO,6531,,2025-02-12,2025-02-12,610.0,P,0.0,0.0,,CH VC PJ,12,2024-12-12,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2335,2025-01-13,1,CAIXA GERAL,,,2025-01-13,7320.0,CONSOR,3,12,0,610.0,,81,CONSORCIOS,VIA CREDI EMPRESARIAL,14,2487.16,4,CUSTO FINANCEIRO,6761,,2025-03-12,2025-03-12,610.0,P,0.0,0.0,,CH VC PJ,12,2024-12-12,,,True,False,0.0,0.0,0.0,0.0,,False,True,False
2336,2025-01-13,1,CAIXA GERAL,,,2025-01-13,7320.0,CONSOR,4,12,0,610.0,,81,CONSORCIOS,VIA CREDI EMPRESARIAL,14,0.0,4,CUSTO FINANCEIRO,6983,,2025-04-12,2025-04-14,610.0,P,0.0,0.0,,CH VC PJ,12,2024-12-12,,,True,False,0.0,0.0,0.0,0.0,,False,True,
